Mask Number,Area (px^2),Center X (px),Center Y (px),DAPI - Clean Intensity (Magnitude/px^2),DAPI - Clean Standard Deviation (Magnitude),DAPI - Clean Background Intensity (Magnitude/px^2),FITC - Clean Intensity (Magnitude/px^2),FITC - Clean Standard Deviation (Magnitude),FITC - Clean Background Intensity (Magnitude/px^2),Alexa 594 Clean (620-60) Intensity (Magnitude/px^2),Alexa 594 Clean (620-60) Standard Deviation (Magnitude),Alexa 594 Clean (620-60) Background Intensity (Magnitude/px^2)
250,143,1744,609,110.8041958,25.21492369,241.7342657,184.2797203,27.48531121,125.8251748,84.58041958,14.68323399,85
251,382,999,613,174.8900524,41.49481776,269,356.1544503,73.84124788,125.9397906,129.882199,34.75439506,90
252,302,2013,623,180.7317881,74.5699804,214,396.4768212,131.6237633,119.7682119,159.4701987,63.67038333,81.11258278
253,355,1132,606,153.5323944,33.57933424,262,305.8901408,71.51600341,126,109.771831,27.92557291,90
254,614,1405,616,341.7801303,117.9805561,256,731.3713355,234.3722563,135.9364821,253.8778502,105.3791402,90
255,343,1800,618,172.2303207,54.74680702,240,404.4344023,146.9630207,127,148.4198251,53.1360811,83.39650146
256,368,1824,619,177.5923913,55.94866416,240,419.3342391,139.2936432,127,151.2581522,53.90951334,85
257,287,1184,620,228.5296167,52.9631584,262,196.8501742,41.40067554,122.2961672,165.9477352,43.91585311,90
258,372,1346,622,174.1854839,50.5361604,256,312.1639785,92.5212731,133.0510753,138.1209677,40.1511147,77
259,317,1442,629,294.3154574,93.06205318,256,486.318612,167.2081325,130.0977918,240.9684543,93.22416981,90
260,217,910,625,196.8341014,44.92524798,269,615.59447,147.6182877,127,148.3917051,34.12380137,90.23041475
261,219,930,626,198.2283105,40.55637058,269,423.2283105,82.28153127,127,145.2876712,32.73810987,90
262,404,2015,624,315.1509901,129.7560776,214.8762376,678.5816832,258.4038537,118,294.3316832,129.9704066,81.3960396
263,402,1755,633,366.9800995,147.5512155,240,979.6169154,343.9854467,126.9552239,312.3606965,148.333441,81.78855721
264,132,1442.5,630.5,239.0227273,51.52535371,256,433.7954545,117.130236,135.4545455,195.1666667,62.86471196,90
265,553,1963,635,179.6600362,54.96540557,226.8372514,339.7088608,105.2333512,118,133.0904159,45.26386967,88
266,252,1124,636,158.4722222,33.6595804,262,255.5039683,50.32891797,126,115.7698413,24.90321111,90
267,257,1630,637,193.5992218,61.19914087,248,395.8015564,120.2502742,121.459144,159.3891051,56.21551337,82.33463035
268,541,1420,658,317.5304991,94.53091545,256,531.9815157,158.775895,138,251.9648799,89.12137305,90
269,286,1133,640,200.2167832,48.26973042,262,389.4020979,123.9490099,126.3916084,145.9965035,51.78819877,90
270,248,1756.5,651,229.3467742,63.26923952,240,687.0927419,220.4855965,127,175.2983871,55.25326009,85.07258065
271,344,1379,652,137.8924419,34.86680279,256,262.5494186,77.60397258,138,97.57267442,25.49899576,90
272,41,1937,652,190.804878,36.23135349,228,372.5121951,46.31097168,118,162.3414634,21.83644861,88
273,183,1633,653,187.3606557,49.34372583,248,360.7213115,97.53744806,120,147.5956284,43.70845447,86.1147541
274,299,1345,654,199.9698997,66.38950373,257.6187291,387.9063545,162.4452347,138,165.0100334,61.63785145,76.89966555
275,114,769,656,180.1403509,30.78583664,248.8684211,241.0877193,31.80542654,114,116.7982456,20.48836485,92
276,576,1081,661,145.015625,30.44227208,262.0052083,281.8142361,52.88016186,126,100.1944444,23.61459468,89.13715278
277,339,1767,662,158.9882006,40.43988719,240,325.619469,94.30524391,127,111.0648968,31.30384461,85.68436578
278,360,1223,663,287.6777778,84.56822372,260,761.2972222,246.4202832,127,230.2805556,83.56180746,90
279,237,1422,663,274.6793249,71.80587143,256,438.9746835,136.3178901,138,207.1518987,72.46087582,90
280,266,1779,664,138.4774436,29.04442691,240,237.1879699,41.58558356,127,99.57142857,19.1588339,83.69924812
281,591,1303,666,232.6328257,82.24075161,260,408.6142132,142.682901,119.2758037,174.6717428,69.80651611,83.01522843
282,141,886,672,128.5106383,25.30432403,264,212.8865248,24.18620982,127,88.20567376,15.40571217,95
283,689,1590,675,381.6240929,171.0773134,249.7300435,1091.606676,450.682,127.9753266,300.8432511,166.1409595,90
284,458,1550,677.5,148.3733624,43.95728867,252,291.7161572,101.5681111,128,109.9475983,38.38366556,90
285,719,1811,677,159.9332406,48.75172728,240,251.0820584,64.10969619,127,120.0250348,37.20640968,84.72461752
286,213,921,681,189.685446,37.3101436,268.6619718,269.1549296,42.22881781,127,127.0892019,26.21566084,95
287,258,1725,681,124.7403101,29.32055499,240,219.6899225,43.8942483,124.1124031,86.92635659,21.26245122,89
288,16,1939,683,135.1875,25.20110778,228,177.75,22.30545524,125,83,16.6172601,88
289,279,1233,687,338.3799283,109.4172222,260,857.2437276,309.9766841,127,275.3189964,117.2499116,90
290,465,722,697,362.0946237,124.7953828,253.9376344,913.2301075,322.7491298,118,254.5354839,101.243238,92
291,329,1178,689,277.7446809,84.82346361,261.6595745,612.9422492,218.4622107,127,214.556231,83.35058945,90
292,238,1570,693,273.5588235,97.81711767,252,725.1806723,321.3507307,128,236.8193277,112.3870878,90
293,307,1326,700,171.3127036,45.81270411,260,463.3941368,143.3207622,137.0228013,112.1498371,33.10821569,86.03908795
294,265,942,697,161.7283019,39.22933917,268.8792453,410.554717,90.72205005,127,109.8641509,26.88535632,95
295,712,1091,702,246.5308989,75.98020803,266.3117978,508.3019663,173.4471473,127.7247191,179.5308989,66.0069395,93
296,189,897,703,157.8783069,44.34045035,267,261.7724868,63.70807829,127,110.2169312,28.78442489,95
297,244,1893,704,211.6229508,77.82578707,233,487.2540984,192.9602642,128.0040984,182.8360656,71.01421183,87
298,480,1923,704,244.1125,93.23768004,232.8583333,622.1979167,215.4130188,128,192.71875,82.4023561,86.14791667
299,340,964,705,325.8588235,102.858657,268.8117647,865.6941176,290.6781421,127,262.7,103.4738706,95
300,185,717,706,289.7945946,55.65324489,254.2162162,289.8054054,45.06028538,118,178.7837838,32.79310566,92
301,417,1292,707,180.3932854,48.62230567,260,286.2158273,74.22141666,120.8800959,124.8896882,37.92163369,90
302,373,770,708,400.7184987,156.6708714,258,1040.380697,377.564934,118,289.7479893,128.4196363,92
303,529,1324,715,149.9243856,29.45782088,260,307.7334594,46.26212818,131.4253308,97.31758034,16.66643825,88.70132325
304,262,1958,713,148.1564885,35.83639837,227.870229,311.5343511,82.79021151,121.9351145,117.4885496,34.97670082,83
305,286,1190,710,465.1818182,169.2293632,262.1258741,1468.06993,641.8434378,127,366.3916084,171.9702967,90
306,478,1214,713,406.2008368,147.0634051,261.4476987,928.7238494,408.4181674,127,310.2573222,137.6568619,90
307,358,1567,713,209.0502793,65.44506313,252,325.0949721,106.7748065,128,145.4189944,52.79300392,90
308,350,1505,716,198.6771429,61.3819485,253,432.6542857,136.6904684,128.0657143,158.1657143,46.81770991,86.42857143
309,506,1531,728,341.3517787,125.8574817,252.1225296,658.6166008,218.6056698,128,248.7924901,107.9878725,89.73320158
310,294,1958,714,158.7108844,44.69129704,228.8809524,402.6020408,119.4081885,127.4829932,114.0170068,37.49406847,84.10204082
311,319,1243,720,366.6708464,131.1780733,260,806.1974922,350.2321717,126.8087774,284.9874608,129.0360725,90
312,318,1343,717,193.5377358,46.31918637,260,478.6855346,187.1426399,134.908805,127.0597484,37.60545067,86.53459119
313,386,1846.5,721.5,134.9766839,34.93581462,238.4196891,246.0751295,62.40797529,129.5880829,96.2642487,25.76794781,89
314,300,988,724,196.4566667,50.87450744,269,430.2633333,134.592463,130.54,151.6766667,46.4525376,88.03333333
315,380,1591,724,162.2210526,48.3409568,251.6105263,273.1105263,88.8690798,128,115.7710526,41.74293366,89.61842105
316,185,1860,732,180.0594595,34.76710917,233,198.227027,32.99460306,130.6216216,119.7945946,24.85241159,89
317,203,2009,728,152.9211823,35.75277729,211.9605911,275.5418719,47.36138681,115.2906404,126.8128079,28.68546452,80.44334975
318,169,1408,730.5,156.1952663,31.85313734,257.3491124,416.7633136,65.25994417,136.0118343,120.9881657,21.02549138,79.27810651
319,392,769,733,233.6428571,48.68217296,258,403.1938776,76.55586973,118,149.0765306,36.81312815,92
320,331,980,730,211.2265861,49.52611818,269,443.9818731,100.9347808,129.0271903,148.652568,42.29152237,95
321,285,73,736,209.4491228,48.80301423,215.6,473.845614,117.9057156,108,169.8070175,43.83661992,85
322,974,2036,736,134.825462,30.06085518,207.3367556,231.4075975,54.66829042,115.9466119,99.37577002,26.18384029,80
323,259,1893,736,164.003861,41.12389091,233,280.3667954,62.43800505,131.0656371,127.7876448,33.41837913,87
324,274,1547,747,185.4781022,56.52431059,252,548.2043796,160.7871042,128,114.3832117,36.08804672,88.08394161
325,190,955,740,188.1421053,38.78220035,269,206.3736842,43.75064434,126.8526316,127.9,29.81274008,95
326,504,1535,732,266.7162698,93.91854288,252.0238095,632.4642857,290.3720153,128,201.6150794,95.02000758,86.45833333
327,663,728.5,740,411.8325792,126.3710454,258,813.2156863,242.2277964,118,283.8084465,98.92469192,92
328,350,1857,743,200.7057143,66.07577244,237.8571429,414.5971429,139.5666872,131.64,157.14,59.98495848,89
329,320,1565,747,152.71875,37.71118954,252,472.496875,154.3333322,128,94.7125,28.94159885,85.328125
330,362,1154,748,202.8066298,57.62195219,265.6132597,246.8701657,69.36740072,127,126.4861878,41.64985396,98
331,304,1912,748,269.3980263,104.1710772,233,641.7467105,266.7432573,130.6842105,225.3684211,111.1255755,86.98684211
332,399,1092,750,233.8947368,65.92274257,267,436.4987469,155.2083358,131,161.2581454,59.14411347,98
333,312,1042,763,305.5801282,85.35106237,269,748.7435897,266.6640015,131,236.1314103,88.20867563,91.38461538
334,112,1061,754,161.5535714,32.07475482,269,357.4196429,58.04264329,131,113.7678571,26.56895911,93
335,339,1541,756,167.5781711,39.70880242,252,332.899705,86.34533304,128,119.3480826,33.30702283,85
336,282,1839,759,220.9787234,81.71471666,248.9787234,499.5177305,173.3022211,132.7411348,192.1666667,71.19166568,89
337,504,992,768.5,259.8730159,75.96252965,269,451.7480159,196.523012,131,185.0833333,67.92260389,85
338,73,1362,770,159.5890411,28.98171627,258,207.0136986,24.3706866,131.6712329,111.3835616,11.61252932,86
339,226,1152,773,138.5752212,34.78883737,273,203.9424779,48.64767905,127.0707965,89.10176991,24.805614,98
340,299,1849.5,776,221.8361204,64.30091198,249,559.9632107,179.2471073,133.3244147,181.1571906,66.38543171,89.31772575
341,341,1040,764,263.5542522,60.51286315,269,476.0938416,140.5523453,131,185.8914956,58.23974248,87.29032258
342,117,1090,779,154.8547009,33.31466099,273,272.7692308,33.0679511,131,99.05128205,18.7634302,98
343,114,1129,782,140.5877193,29.38779814,273,155.4473684,25.81832103,129,93.83333333,18.25479288,98
344,185,1857,780,161.7243243,33.18958556,249,334.5945946,69.84044683,133.6702703,119.9891892,32.93603636,89.43243243
345,246,917,784,218.2886179,44.19855516,272.4512195,277.9105691,53.65635297,126,139.3617886,35.77439518,94.8699187
346,204,1886,785,122.5931373,29.95704892,249,266.6666667,50.32570436,133,102.2794118,23.59125177,87
347,179,1962,785,130.9106145,32.48063985,228.9553073,251.3296089,44.50524228,125,119.2960894,21.29373322,73.08379888
348,229,1422,786,124.5196507,29.96014616,258,278.0218341,58.31376454,129.0567686,78.86026201,13.45224308,79.25327511
349,292,1101,793,291.010274,86.84585565,273,297.0650685,88.75364111,130.8561644,181.9794521,67.81037531,98
350,311,1374,795,374.0771704,157.2399456,259.7459807,948.9967846,405.6778596,127,305.6302251,143.1828796,86
351,710,872,800,420.9732394,158.1590694,273,1032.007042,411.7012709,126,315.415493,134.5968039,94
352,185,1954,803,142.4378378,36.59825482,234.0810811,363.8918919,80.44670927,125,121.1567568,37.45116052,85
353,323,1162,804,152.6315789,42.44847655,273,283.6873065,93.74750378,124.2229102,97.90712074,36.33279637,98
354,288,906,805,261.71875,54.21110558,273,339.0659722,53.22320845,126,167.9618056,35.50867685,94
355,179,1890,806,116.9776536,30.54007412,249,273.5698324,55.95432914,133.6201117,102.726257,23.58579683,87
356,507,1031,807,253.913215,80.00568386,269.4142012,600.7455621,226.3670293,131,195.295858,71.01819648,89.05522682
357,292,1963,804,200.5719178,64.25549008,229.5034247,578.9726027,233.0076307,125,184.2534247,76.35671501,83.08219178
358,319,1347,812,242.9278997,81.175432,260,487.8432602,161.7071676,125.1065831,177.5956113,65.71399901,86
359,285,1835,823,189.6385965,66.69469475,249,448.6736842,121.317687,134,139.954386,51.15408947,94
360,436,1004,816,215.4747706,59.4567499,268.1926606,401.8600917,125.3611469,131,161.2431193,54.67833271,86.25229358
361,296,1438,819,136.6587838,34.65767394,258.1047297,351.0135135,108.6532651,125.8040541,77.23310811,20.96639082,90
362,280,1574,819,149.9785714,36.82642963,249,283.1857143,63.69220179,121,106.45,28.1365908,88.30357143
363,520,1922,823,282.8769231,118.3049692,239.1423077,693.6557692,256.288213,132.5634615,244.3173077,112.8806098,85
364,199,916,821,205.9899497,47.32490215,273,237.7688442,49.97986296,126,136.3919598,36.08025756,94
365,303,1190.5,826.5,223.9306931,61.12384412,273,298.9438944,91.08590746,129.1254125,147.6633663,50.08375976,92.42244224
366,259,2011,825,248.7567568,95.51576995,229,788.0540541,316.5237738,125,239.6988417,106.5784733,85
367,355,1205,826,200.6225352,38.55773497,273,193.6957746,37.84137065,128.3690141,89.04225352,17.72421866,88.57746479
368,242,1594,826,169.0578512,42.20682085,249,343.7396694,93.90081726,121,119.6363636,38.07069205,90
369,188,1922,824,160.856383,38.45499643,248.9361702,394.5797872,59.49519386,133,134.1489362,28.72140101,85
370,556,861,837,372.7967626,157.1474434,273,868.3902878,372.3372595,126,268.4946043,131.040596,94
371,170,1327,829,166.4588235,31.19249376,260,226.0058824,32.34457548,124,110.0058824,19.39300705,86
372,203,1831.5,833,143.5172414,28.50956845,249,343.5665025,59.47500732,134,106.4236453,21.29676758,94
373,285,1909,829,205.5754386,64.9505128,249,463.8035088,135.0973436,133.3649123,176.3368421,69.00922737,87.03508772
374,382,1160,835,172.9973822,50.07456376,275.7748691,333.5837696,106.1787333,129.9842932,121.2617801,41.41771788,94.71465969
375,258,1672,835,129.9573643,31.83887763,248,286.0542636,64.15573344,125.9651163,84.51550388,22.7791322,91
376,217,1126,838,124.3456221,30.77856084,278,242.5299539,52.17154997,129,86.08294931,20.38705414,96.22580645
377,181,1782,839,143.4033149,37.81427993,249,242.9060773,58.659441,134,93.88950276,23.55888486,94
378,308,1412,843,165.6168831,33.60892119,260,189.9220779,40.20453123,123.9188312,101.7922078,21.94816972,90
379,65,1448.5,844,174.7076923,25.4452372,258,287.5384615,39.35935281,125,126.8769231,18.47338262,90
380,179,1496,844,161.8882682,33.38604342,249,335.972067,61.49170312,126,95.88826816,19.2855196,89.64804469
381,320,854,845,344.103125,129.8102014,273,805.3625,281.3598191,126,250.815625,108.5931714,94
382,406,1198,837,417.6502463,194.0641509,273,1051.194581,515.3795284,131,310.4064039,185.9838433,90.40394089
383,203,1652,845,107.9310345,25.91236511,248.5320197,263.0246305,44.40000874,125.7339901,55.42364532,11.40556719,91
384,286,1088,853,268.7832168,77.97139735,278,366.7062937,89.26969444,129,172.1853147,56.42996524,93
385,354,1829,838,181.4237288,61.85252589,249,462.8870056,140.5583109,134,134.9745763,55.44414465,94
386,403,1920,849,201.5359801,71.07525667,247.3325062,490.5880893,147.6594477,133,170.6947891,65.11015272,85
387,288,1474,856,215.6493056,52.86566962,257.46875,679.2291667,189.23463,126,134.40625,40.01225721,90
388,602,1999,852,146.6910299,32.42050386,229.2093023,232.7242525,45.91876329,125,110.3156146,22.18272451,85
389,298,1680,856,154.2785235,41.70135455,248,390.7684564,116.6383663,127.7785235,107.466443,35.27506938,91
390,272,1481,867,275.4705882,79.58174253,249,1023.132353,340.3709136,126,173.0882353,73.05732174,90
391,203,1843,861,151.0197044,33.69842382,249,362.4729064,72.2899347,134,116.2660099,30.07759235,94
392,320,873,862,245.528125,67.3238034,273,574.04375,176.2596705,126,171.38125,56.28319258,94
393,257,1090,863,225.4202335,56.05105843,278,470.8404669,119.95651,129.2918288,165.7276265,46.73123511,93
394,420,1092,864,241.0904762,64.43895118,278,505.747619,170.3770159,130,168.6571429,62.93218361,93
395,355,1769,869,129.2507042,28.29508988,247.7323944,293.9521127,59.20838871,134,64.89577465,15.74219775,94
396,164,1070,872,127.3719512,27.76217038,278,224.152439,36.08877849,128,80.18902439,15.27762313,93
397,277,1486,879.5,242.2021661,58.68747609,250.1371841,673.2563177,216.8429673,127.8916968,172.5703971,51.84738884,90
398,750,1178,877,347.1693333,166.7034234,275.44,828.9893333,369.1823353,131.9093333,255.4986667,139.8357872,89
399,294,1843,880,303.1088435,129.8062157,249,823.0238095,323.8489347,134,243.9353741,124.9815518,94
400,130,1863,880,206.6538462,42.97208604,249,299.9461538,70.00114191,134,150.0615385,36.14714842,94
401,238,1512,881,177.4915966,39.34674822,252.0756303,320.302521,96.83275892,132.5378151,110.6386555,30.05234002,84
402,258,1956,881,122.5620155,29.7953792,233.8372093,296.7596899,79.05450764,127.7093023,89.34496124,20.23195247,81.9379845
403,378,1494,892,238.2116402,48.71110824,251.2063492,553.8015873,118.2726262,131.6322751,160.9920635,40.97566646,89.92592593
404,357,1783,886,147.745098,43.5311397,249,293.6218487,86.32568247,134,95.98879552,33.99132222,94
405,244,2002,888,155.4918033,50.38456977,229,410.5942623,151.0354499,127.3893443,120.3155738,43.86158085,84.80327869
406,440,1150,889,301.1954545,114.6677601,278,708.7340909,250.5227332,131,219.3181818,94.30367579,92.85909091
407,318,1819,902,261.8993711,101.6459616,247.6918239,718.5377358,266.7375572,134,215.1918239,103.1510989,94
408,270,864,893.5,144.9407407,31.52287491,271.9444444,255.562963,62.64333541,124.7,87.89259259,20.31132096,94
409,392,1124.5,900.5,229.622449,71.10645674,278,476.9387755,135.4611007,130.7984694,151.3903061,54.80888169,93.96428571
410,156,1742,896,121.1858974,27.82405654,249,237.7115385,32.17633063,134,79.52564103,13.57675847,89.76923077
411,126,2045,897,169.3095238,72.2387668,223,794.1984127,233.0095284,125,225.531746,100.0709897,84.96031746
412,183,844,898,145.5136612,31.58085001,270,257.4262295,58.89937191,116.147541,95.68306011,20.50832282,91.13114754
413,276,1491,899,247.8913043,68.49293896,257.7644928,659.7826087,259.543452,132.5072464,174.6376812,62.62789875,89.75362319
414,252,1313,901,151.5634921,36.05308084,270,358.5357143,91.99802264,129.5873016,100.797619,24.67999808,84
